n,prime,chi5,S_n,is_tie,gap_to_next_tie
2849,55889,1,14,False,
2850,55901,1,15,False,
2851,55931,1,16,False,
2852,55949,1,17,False,
2853,55967,-1,16,False,
2854,55997,-1,15,False,
2855,56003,-1,14,False,
2856,56009,1,15,False,
2857,56039,1,16,False,
2858,56081,1,17,False,
2859,56087,-1,16,False,
2860,56093,-1,15,False,
2861,56099,1,16,False,
2862,56123,-1,15,False,
2863,56171,1,16,False,
2864,56207,-1,15,False,
2865,56237,-1,14,False,
2866,56249,1,15,False,
2867,56267,-1,14,False,
2868,56333,-1,13,False,
2869,56369,1,14,False,
2870,56393,-1,13,False,
2871,56417,-1,12,False,
2872,56453,-1,11,False,
2873,56477,-1,10,False,
2874,56489,1,11,False,
2875,56501,1,12,False,
2876,56519,1,13,False,
2877,56531,1,14,False,
2878,56543,-1,13,False,
2879,56591,1,14,False,
2880,56597,-1,13,False,
2881,56633,-1,12,False,
2882,56663,-1,11,False,
2883,56681,1,12,False,
2884,56687,-1,11,False,
2885,56711,1,12,False,
2886,56747,-1,11,False,
2887,56783,-1,10,False,
2888,56807,-1,9,False,
2889,56813,-1,8,False,
2890,56843,-1,7,False,
2891,56873,-1,6,False,
2892,56891,1,7,False,
2893,56897,-1,6,False,
2894,56909,1,7,False,
2895,56921,1,8,False,
2896,56951,1,9,False,
2897,56957,-1,8,False,
2898,56963,-1,7,False,
2899,56993,-1,6,False,
2900,56999,1,7,False,
2901,57041,1,8,False,
2902,57047,-1,7,False,
2903,57059,1,8,False,
2904,57077,-1,7,False,
2905,57089,1,8,False,
2906,57107,-1,7,False,
2907,57119,1,8,False,
2908,57131,1,9,False,
2909,57143,-1,8,False,
2910,57149,1,9,False,
2911,57173,-1,8,False,
2912,57179,1,9,False,
2913,57191,1,10,False,
2914,57203,-1,9,False,
2915,57221,1,10,False,
2916,57251,1,11,False,
2917,57269,1,12,False,
2918,57287,-1,11,False,
2919,57329,1,12,False,
2920,57347,-1,11,False,
2921,57383,-1,10,False,
2922,57389,1,11,False,
2923,57413,-1,10,False,
2924,57467,-1,9,False,
2925,57503,-1,8,False,
2926,57527,-1,7,False,
2927,57557,-1,6,False,
2928,57587,-1,5,False,
2929,57593,-1,4,False,
2930,57641,1,5,False,
2931,57653,-1,4,False,
2932,57689,1,5,False,
2933,57713,-1,4,False,
2934,57719,1,5,False,
2935,57731,1,6,False,
2936,57737,-1,5,False,
2937,57773,-1,4,False,
2938,57791,1,5,False,
2939,57803,-1,4,False,
2940,57809,1,5,False,
2941,57839,1,6,False,
2942,57881,1,7,False,
2943,57899,1,8,False,
2944,57917,-1,7,False,
2945,57923,-1,6,False,
2946,57947,-1,5,False,
2947,57977,-1,4,False,
2948,58013,-1,3,False,
2949,58031,1,4,False,
2950,58043,-1,3,False,
2951,58049,1,4,False,
2952,58061,1,5,False,
2953,58067,-1,4,False,
2954,58073,-1,3,False,
2955,58109,1,4,False,
2956,58151,1,5,False,
2957,58169,1,6,False,
2958,58193,-1,5,False,
2959,58199,1,6,False,
2960,58211,1,7,False,
2961,58217,-1,6,False,
2962,58229,1,7,False,
2963,58271,1,8,False,
2964,58313,-1,7,False,
2965,58337,-1,6,False,
2966,58367,-1,5,False,
2967,58379,1,6,False,
2968,58391,1,7,False,
2969,58403,-1,6,False,
2970,58427,-1,5,False,
2971,58439,1,6,False,
2972,58451,1,7,False,
2973,58481,1,8,False,
2974,58511,1,9,False,
2975,58601,1,10,False,
2976,58613,-1,9,False,
2977,58631,1,10,False,
2978,58661,1,11,False,
2979,58679,1,12,False,
2980,58727,-1,11,False,
2981,58733,-1,10,False,
2982,58757,-1,9,False,
2983,58763,-1,8,False,
2984,58787,-1,7,False,
2985,58889,1,8,False,
2986,58901,1,9,False,
2987,58907,-1,8,False,
2988,58913,-1,7,False,
2989,58937,-1,6,False,
2990,58943,-1,5,False,
2991,58967,-1,4,False,
2992,58979,1,5,False,
2993,58991,1,6,False,
2994,58997,-1,5,False,
2995,59009,1,6,False,
2996,59021,1,7,False,
2997,59051,1,8,False,
2998,59063,-1,7,False,
2999,59069,1,8,False,
3000,59093,-1,7,False,
3001,59123,-1,6,False,
3002,59141,1,7,False,
3003,59159,1,8,False,
3004,59183,-1,7,False,
3005,59207,-1,6,False,
3006,59219,1,7,False,
3007,59243,-1,6,False,
3008,59273,-1,5,False,
3009,59333,-1,4,False,
3010,59351,1,5,False,
3011,59357,-1,4,False,
3012,59369,1,5,False,
3013,59387,-1,4,False,
3014,59393,-1,3,False,
3015,59399,1,4,False,
3016,59417,-1,3,False,
3017,59441,1,4,False,
3018,59447,-1,3,False,
3019,59453,-1,2,False,
3020,59471,1,3,False,
3021,59513,-1,2,False,
3022,59561,1,3,False,
3023,59567,-1,2,False,
3024,59621,1,3,False,
3025,59627,-1,2,False,
3026,59651,1,3,False,
3027,59663,-1,2,False,
3028,59669,1,3,False,
3029,59693,-1,2,False,
3030,59699,1,3,False,
3031,59723,-1,2,False,
3032,59729,1,3,False,
3033,59747,-1,2,False,
3034,59753,-1,1,False,
3035,59771,1,2,False,
3036,59879,1,3,False,
3037,59921,1,4,False,
3038,59951,1,5,False,
3039,59957,-1,4,False,
3040,59981,1,5,False,
3041,59999,1,6,False,
3042,60017,-1,5,False,
3043,60029,1,6,False,
3044,60041,1,7,False,
3045,60077,-1,6,False,
3046,60083,-1,5,False,
3047,60089,1,6,False,
3048,60101,1,7,False,
3049,60107,-1,6,False,
3050,60149,1,7,False,
3051,60161,1,8,False,
3052,60167,-1,7,False,
3053,60209,1,8,False,
3054,60251,1,9,False,
3055,60257,-1,8,False,
3056,60293,-1,7,False,
3057,60317,-1,6,False,
3058,60353,-1,5,False,
3059,60383,-1,4,False,
3060,60413,-1,3,False,
3061,60443,-1,2,False,
3062,60449,1,3,False,
3063,60497,-1,2,False,
3064,60509,1,3,False,
3065,60521,1,4,False,
3066,60527,-1,3,False,
3067,60539,1,4,False,
3068,60611,1,5,False,
3069,60617,-1,4,False,
3070,60623,-1,3,False,
3071,60647,-1,2,False,
3072,60659,1,3,False,
3073,60689,1,4,False,
3074,60719,1,5,False,
3075,60737,-1,4,False,
3076,60761,1,5,False,
3077,60773,-1,4,False,
3078,60779,1,5,False,
3079,60821,1,6,False,
3080,60869,1,7,False,
3081,60887,-1,6,False,
3082,60899,1,7,False,
3083,60917,-1,6,False,
3084,60923,-1,5,False,
3085,60953,-1,4,False,
3086,61001,1,5,False,
3087,61007,-1,4,False,
3088,61031,1,5,False,
3089,61043,-1,4,False,
3090,61091,1,5,False,
3091,61121,1,6,False,
3092,61151,1,7,False,
3093,61169,1,8,False,
3094,61211,1,9,False,
3095,61223,-1,8,False,
3096,61253,-1,7,False,
3097,61283,-1,6,False,
3098,61331,1,7,False,
3099,61343,-1,6,False,
3100,61379,1,7,False,
3101,61403,-1,6,False,
3102,61409,1,7,False,
3103,61463,-1,6,False,
3104,61469,1,7,False,
3105,61487,-1,6,False,
3106,61493,-1,5,False,
3107,61511,1,6,False,
3108,61547,-1,5,False,
3109,61553,-1,4,False,
3110,61559,1,5,False,
3111,61583,-1,4,False,
3112,61613,-1,3,False,
3113,61631,1,4,False,
3114,61637,-1,3,False,
3115,61643,-1,2,False,
3116,61667,-1,1,False,
3117,61673,-1,0,True,2
3118,61703,-1,-1,False,
3119,61751,1,0,True,2
3120,61757,-1,-1,False,
3121,61781,1,0,True,40
3122,61871,1,1,False,
3123,61949,1,2,False,
3124,61961,1,3,False,
3125,61967,-1,2,False,
3126,61979,1,3,False,
3127,61991,1,4,False,
3128,62003,-1,3,False,
3129,62039,1,4,False,
3130,62057,-1,3,False,
3131,62081,1,4,False,
3132,62099,1,5,False,
3133,62129,1,6,False,
3134,62141,1,7,False,
3135,62171,1,8,False,
3136,62189,1,9,False,
3137,62201,1,10,False,
3138,62207,-1,9,False,
3139,62213,-1,8,False,
3140,62219,1,9,False,
3141,62273,-1,8,False,
3142,62297,-1,7,False,
3143,62303,-1,6,False,
3144,62327,-1,5,False,
3145,62351,1,6,False,
3146,62417,-1,5,False,
3147,62423,-1,4,False,
3148,62459,1,5,False,
3149,62477,-1,4,False,
3150,62483,-1,3,False,
3151,62501,1,4,False,
3152,62507,-1,3,False,
3153,62549,1,4,False,
3154,62591,1,5,False,
3155,62597,-1,4,False,
3156,62603,-1,3,False,
3157,62627,-1,2,False,
3158,62633,-1,1,False,
3159,62639,1,2,False,
3160,62687,-1,1,False,
3161,62723,-1,0,True,2
3162,62753,-1,-1,False,
3163,62801,1,0,True,4
3164,62819,1,1,False,
3165,62861,1,2,False,
3166,62873,-1,1,False,
3167,62897,-1,0,True,2
3168,62903,-1,-1,False,
3169,62921,1,0,True,2
3170,62927,-1,-1,False,
3171,62939,1,0,True,26
3172,62969,1,1,False,
3173,62981,1,2,False,
3174,62987,-1,1,False,
3175,63029,1,2,False,
3176,63059,1,3,False,
3177,63113,-1,2,False,
3178,63131,1,3,False,
3179,63149,1,4,False,
3180,63179,1,5,False,
3181,63197,-1,4,False,
3182,63281,1,5,False,
3183,63299,1,6,False,
3184,63311,1,7,False,
3185,63317,-1,6,False,
3186,63347,-1,5,False,
3187,63353,-1,4,False,
3188,63377,-1,3,False,
3189,63389,1,4,False,
3190,63419,1,5,False,
3191,63443,-1,4,False,
3192,63467,-1,3,False,
3193,63473,-1,2,False,
3194,63521,1,3,False,
3195,63527,-1,2,False,
3196,63533,-1,1,False,
3197,63587,-1,0,True,22
3198,63599,1,1,False,
3199,63611,1,2,False,
3200,63617,-1,1,False,
3201,63629,1,2,False,
3202,63647,-1,1,False,
3203,63659,1,2,False,
3204,63671,1,3,False,
3205,63689,1,4,False,
3206,63719,1,5,False,
3207,63737,-1,4,False,
3208,63743,-1,3,False,
3209,63761,1,4,False,
3210,63773,-1,3,False,
3211,63803,-1,2,False,
3212,63809,1,3,False,
3213,63839,1,4,False,
3214,63857,-1,3,False,
3215,63863,-1,2,False,
3216,63929,1,3,False,
3217,63977,-1,2,False,
3218,64007,-1,1,False,
3219,64013,-1,0,True,2
3220,64019,1,1,False,
3221,64037,-1,0,True,2
3222,64067,-1,-1,False,
3223,64091,1,0,True,4
3224,64109,1,1,False,
3225,64151,1,2,False,
3226,64157,-1,1,False,
3227,64187,-1,0,True,6
3228,64217,-1,-1,False,
3229,64223,-1,-2,False,
3230,64271,1,-1,False,
3231,64283,-1,-2,False,
3232,64301,1,-1,False,
3233,64319,1,0,True,6
3234,64373,-1,-1,False,
3235,64403,-1,-2,False,
3236,64433,-1,-3,False,
3237,64439,1,-2,False,
3238,64451,1,-1,False,
3239,64499,1,0,True,8
3240,64553,-1,-1,False,
3241,64577,-1,-2,False,
3242,64601,1,-1,False,
3243,64613,-1,-2,False,
3244,64661,1,-1,False,
3245,64667,-1,-2,False,
3246,64679,1,-1,False,
3247,64709,1,0,True,2
3248,64763,-1,-1,False,
3249,64781,1,0,True,2
3250,64793,-1,-1,False,
3251,64811,1,0,True,6
3252,64817,-1,-1,False,
3253,64853,-1,-2,False,
3254,64871,1,-1,False,
3255,64877,-1,-2,False,
3256,64901,1,-1,False,
3257,64919,1,0,True,160
3258,64937,-1,-1,False,
3259,64997,-1,-2,False,
3260,65003,-1,-3,False,
3261,65027,-1,-4,False,
3262,65033,-1,-5,False,
3263,65063,-1,-6,False,
3264,65099,1,-5,False,
3265,65111,1,-4,False,
3266,65123,-1,-5,False,
3267,65129,1,-4,False,
3268,65141,1,-3,False,
3269,65147,-1,-4,False,
3270,65171,1,-3,False,
3271,65183,-1,-4,False,
3272,65213,-1,-5,False,
3273,65267,-1,-6,False,
3274,65309,1,-5,False,
3275,65327,-1,-6,False,
3276,65357,-1,-7,False,
3277,65381,1,-6,False,
3278,65393,-1,-7,False,
3279,65423,-1,-8,False,
3280,65447,-1,-9,False,
3281,65519,1,-8,False,
3282,65537,-1,-9,False,
3283,65543,-1,-10,False,
3284,65579,1,-9,False,
3285,65609,1,-8,False,
3286,65633,-1,-9,False,
3287,65651,1,-8,False,
3288,65657,-1,-9,False,
3289,65687,-1,-10,False,
3290,65699,1,-9,False,
3291,65717,-1,-10,False,
3292,65729,1,-9,False,
3293,65777,-1,-10,False,
3294,65789,1,-9,False,
3295,65831,1,-8,False,
3296,65837,-1,-9,False,
3297,65843,-1,-10,False,
3298,65867,-1,-11,False,
3299,65921,1,-10,False,
3300,65927,-1,-11,False,
3301,65951,1,-10,False,
3302,65957,-1,-11,False,
3303,65963,-1,-12,False,
3304,65981,1,-11,False,
3305,65993,-1,-12,False,
3306,66029,1,-11,False,
3307,66041,1,-10,False,
3308,66047,-1,-11,False,
3309,66071,1,-10,False,
3310,66083,-1,-11,False,
3311,66089,1,-10,False,
3312,66107,-1,-11,False,
3313,66137,-1,-12,False,
3314,66161,1,-11,False,
3315,66173,-1,-12,False,
3316,66179,1,-11,False,
3317,66191,1,-10,False,
3318,66221,1,-9,False,
3319,66239,1,-8,False,
3320,66293,-1,-9,False,
3321,66347,-1,-10,False,
3322,66359,1,-9,False,
3323,66377,-1,-10,False,
3324,66383,-1,-11,False,
3325,66413,-1,-12,False,
3326,66431,1,-11,False,
3327,66449,1,-10,False,
3328,66467,-1,-11,False,
3329,66491,1,-10,False,
3330,66509,1,-9,False,
3331,66533,-1,-10,False,
3332,66569,1,-9,False,
3333,66587,-1,-10,False,
3334,66593,-1,-11,False,
3335,66617,-1,-12,False,
3336,66629,1,-11,False,
3337,66653,-1,-12,False,
3338,66683,-1,-13,False,
3339,66701,1,-12,False,
3340,66713,-1,-13,False,
3341,66749,1,-12,False,
3342,66791,1,-11,False,
3343,66797,-1,-12,False,
3344,66809,1,-11,False,
3345,66821,1,-10,False,
3346,66851,1,-9,False,
3347,66863,-1,-10,False,
3348,66923,-1,-11,False,
3349,66947,-1,-12,False,
3350,66959,1,-11,False,
3351,66977,-1,-12,False,
3352,67043,-1,-13,False,
3353,67049,1,-12,False,
3354,67061,1,-11,False,
3355,67073,-1,-12,False,
3356,67079,1,-11,False,
3357,67103,-1,-12,False,
3358,67121,1,-11,False,
3359,67139,1,-10,False,
3360,67157,-1,-11,False,
3361,67169,1,-10,False,
3362,67181,1,-9,False,
3363,67187,-1,-10,False,
3364,67211,1,-9,False,
3365,67217,-1,-10,False,
3366,67247,-1,-11,False,
3367,67271,1,-10,False,
3368,67289,1,-9,False,
3369,67307,-1,-10,False,
3370,67343,-1,-11,False,
3371,67349,1,-10,False,
3372,67391,1,-9,False,
3373,67409,1,-8,False,
3374,67421,1,-7,False,
3375,67427,-1,-8,False,
3376,67433,-1,-9,False,
3377,67481,1,-8,False,
3378,67493,-1,-9,False,
3379,67499,1,-8,False,
3380,67511,1,-7,False,
3381,67523,-1,-8,False,
3382,67547,-1,-9,False,
3383,67559,1,-8,False,
3384,67577,-1,-9,False,
3385,67589,1,-8,False,
3386,67601,1,-7,False,
3387,67607,-1,-8,False,
3388,67619,1,-7,False,
3389,67631,1,-6,False,
3390,67679,1,-5,False,
3391,67709,1,-4,False,
3392,67733,-1,-5,False,
3393,67751,1,-4,False,
3394,67757,-1,-5,False,
3395,67763,-1,-6,False,
3396,67829,1,-5,False,
3397,67853,-1,-6,False,
3398,67883,-1,-7,False,
3399,67901,1,-6,False,
3400,67931,1,-5,False,
3401,67943,-1,-6,False,
3402,67961,1,-5,False,
3403,67967,-1,-6,False,
3404,67979,1,-5,False,
3405,68087,-1,-6,False,
3406,68099,1,-5,False,
3407,68111,1,-4,False,
3408,68141,1,-3,False,
3409,68147,-1,-4,False,
3410,68171,1,-3,False,
3411,68207,-1,-4,False,
3412,68213,-1,-5,False,
3413,68219,1,-4,False,
3414,68261,1,-3,False,
3415,68279,1,-2,False,
3416,68351,1,-1,False,
3417,68399,1,0,True,18
3418,68447,-1,-1,False,
3419,68477,-1,-2,False,
3420,68483,-1,-3,False,
3421,68489,1,-2,False,
3422,68501,1,-1,False,
3423,68507,-1,-2,False,
3424,68531,1,-1,False,
3425,68543,-1,-2,False,
3426,68567,-1,-3,False,
3427,68597,-1,-4,False,
3428,68633,-1,-5,False,
3429,68639,1,-4,False,
3430,68669,1,-3,False,
3431,68687,-1,-4,False,
3432,68699,1,-3,False,
3433,68711,1,-2,False,
3434,68729,1,-1,False,
3435,68771,1,0,True,4
3436,68777,-1,-1,False,
3437,68813,-1,-2,False,
3438,68819,1,-1,False,
3439,68879,1,0,True,2
3440,68891,1,1,False,
3441,68897,-1,0,True,2
3442,68903,-1,-1,False,
3443,68909,1,0,True,6
3444,68927,-1,-1,False,
3445,68963,-1,-2,False,
3446,68993,-1,-3,False,
3447,69011,1,-2,False,
3448,69029,1,-1,False,
3449,69119,1,0,True,2
3450,69143,-1,-1,False,
3451,69149,1,0,True,2
3452,69191,1,1,False,
3453,69197,-1,0,True,2
3454,69203,-1,-1,False,
3455,69221,1,0,True,2
3456,69233,-1,-1,False,
3457,69239,1,0,True,8
3458,69257,-1,-1,False,
3459,69263,-1,-2,False,
3460,69317,-1,-3,False,
3461,69341,1,-2,False,
3462,69371,1,-1,False,
3463,69383,-1,-2,False,
3464,69389,1,-1,False,
3465,69401,1,0,True,2
3466,69431,1,1,False,
3467,69467,-1,0,True,2
3468,69473,-1,-1,False,
3469,69491,1,0,True,2
3470,69497,-1,-1,False,
3471,69539,1,0,True,20
3472,69557,-1,-1,False,
3473,69593,-1,-2,False,
3474,69623,-1,-3,False,
3475,69653,-1,-4,False,
3476,69677,-1,-5,False,
3477,69737,-1,-6,False,
3478,69761,1,-5,False,
3479,69767,-1,-6,False,
3480,69779,1,-5,False,
3481,69809,1,-4,False,
3482,69821,1,-3,False,
3483,69827,-1,-4,False,
3484,69833,-1,-5,False,
3485,69857,-1,-6,False,
3486,69899,1,-5,False,
3487,69911,1,-4,False,
3488,69929,1,-3,False,
3489,69941,1,-2,False,
3490,69959,1,-1,False,
3491,70001,1,0,True,134
3492,70019,1,1,False,
3493,70061,1,2,False,
3494,70067,-1,1,False,
3495,70079,1,2,False,
3496,70121,1,3,False,
3497,70139,1,4,False,
3498,70157,-1,3,False,
3499,70163,-1,2,False,
3500,70181,1,3,False,
3501,70199,1,4,False,
3502,70223,-1,3,False,
3503,70229,1,4,False,
3504,70241,1,5,False,
3505,70271,1,6,False,
3506,70289,1,7,False,
3507,70313,-1,6,False,
3508,70373,-1,5,False,
3509,70379,1,6,False,
3510,70439,1,7,False,
3511,70451,1,8,False,
3512,70457,-1,7,False,
3513,70481,1,8,False,
3514,70487,-1,7,False,
3515,70529,1,8,False,
3516,70571,1,9,False,
3517,70583,-1,8,False,
3518,70589,1,9,False,
3519,70607,-1,8,False,
3520,70619,1,9,False,
3521,70667,-1,8,False,
3522,70709,1,9,False,
3523,70769,1,10,False,
3524,70793,-1,9,False,
3525,70823,-1,8,False,
3526,70841,1,9,False,
3527,70853,-1,8,False,
3528,70877,-1,7,False,
3529,70901,1,8,False,
3530,70913,-1,7,False,
3531,70919,1,8,False,
3532,70937,-1,7,False,
3533,70949,1,8,False,
3534,70979,1,9,False,
3535,70991,1,10,False,
3536,70997,-1,9,False,
3537,71039,1,10,False,
3538,71069,1,11,False,
3539,71081,1,12,False,
3540,71129,1,13,False,
3541,71147,-1,12,False,
3542,71153,-1,11,False,
3543,71171,1,12,False,
3544,71237,-1,11,False,
3545,71249,1,12,False,
3546,71261,1,13,False,
3547,71327,-1,12,False,
3548,71333,-1,11,False,
3549,71339,1,12,False,
3550,71363,-1,11,False,
3551,71387,-1,10,False,
3552,71399,1,11,False,
3553,71411,1,12,False,
3554,71429,1,13,False,
3555,71453,-1,12,False,
3556,71471,1,13,False,
3557,71483,-1,12,False,
3558,71537,-1,11,False,
3559,71549,1,12,False,
3560,71597,-1,11,False,
3561,71633,-1,10,False,
3562,71663,-1,9,False,
3563,71693,-1,8,False,
3564,71699,1,9,False,
3565,71711,1,10,False,
3566,71741,1,11,False,
3567,71777,-1,10,False,
3568,71789,1,11,False,
3569,71807,-1,10,False,
3570,71837,-1,9,False,
3571,71843,-1,8,False,
3572,71849,1,9,False,
3573,71861,1,10,False,
3574,71867,-1,9,False,
3575,71879,1,10,False,
3576,71909,1,11,False,
3577,71933,-1,10,False,
3578,71963,-1,9,False,
3579,71987,-1,8,False,
3580,71993,-1,7,False,
3581,71999,1,8,False,
3582,72047,-1,7,False,
3583,72053,-1,6,False,
3584,72077,-1,5,False,
3585,72089,1,6,False,
3586,72101,1,7,False,
3587,72161,1,8,False,
3588,72167,-1,7,False,
3589,72173,-1,6,False,
3590,72221,1,7,False,
3591,72227,-1,6,False,
3592,72251,1,7,False,
3593,72269,1,8,False,
3594,72287,-1,7,False,
3595,72341,1,8,False,
3596,72353,-1,7,False,
3597,72383,-1,6,False,
3598,72431,1,7,False,
3599,72461,1,8,False,
3600,72467,-1,7,False,
3601,72497,-1,6,False,
3602,72503,-1,5,False,
3603,72533,-1,4,False,
3604,72551,1,5,False,
3605,72617,-1,4,False,
3606,72623,-1,3,False,
3607,72647,-1,2,False,
3608,72671,1,3,False,
3609,72689,1,4,False,
3610,72701,1,5,False,
3611,72707,-1,4,False,
3612,72719,1,5,False,
3613,72767,-1,4,False,
3614,72797,-1,3,False,
3615,72869,1,4,False,
3616,72893,-1,3,False,
3617,72911,1,4,False,
3618,72923,-1,3,False,
3619,72953,-1,2,False,
3620,72959,1,3,False,
3621,72977,-1,2,False,
3622,73013,-1,1,False,
3623,73019,1,2,False,
3624,73037,-1,1,False,
3625,73043,-1,0,True,26
3626,73061,1,1,False,
3627,73079,1,2,False,
3628,73091,1,3,False,
3629,73121,1,4,False,
3630,73127,-1,3,False,
3631,73133,-1,2,False,
3632,73181,1,3,False,
3633,73259,1,4,False,
3634,73277,-1,3,False,
3635,73331,1,4,False,
3636,73361,1,5,False,
3637,73379,1,6,False,
3638,73421,1,7,False,
3639,73433,-1,6,False,
3640,73517,-1,5,False,
3641,73523,-1,4,False,
3642,73529,1,5,False,
3643,73547,-1,4,False,
3644,73553,-1,3,False,
3645,73571,1,4,False,
3646,73583,-1,3,False,
3647,73589,1,4,False,
3648,73607,-1,3,False,
3649,73613,-1,2,False,
3650,73637,-1,1,False,
3651,73643,-1,0,True,2
3652,73673,-1,-1,False,
3653,73679,1,0,True,6
3654,73709,1,1,False,
3655,73721,1,2,False,
3656,73727,-1,1,False,
3657,73751,1,2,False,
3658,73757,-1,1,False,
3659,73823,-1,0,True,2
3660,73847,-1,-1,False,
3661,73859,1,0,True,16
3662,73877,-1,-1,False,
3663,73883,-1,-2,False,
3664,73907,-1,-3,False,
3665,73943,-1,-4,False,
3666,73961,1,-3,False,
3667,73973,-1,-4,False,
3668,74021,1,-3,False,
3669,74027,-1,-4,False,
3670,74051,1,-3,False,
3671,74093,-1,-4,False,
3672,74099,1,-3,False,
3673,74159,1,-2,False,
3674,74177,-1,-3,False,
3675,74189,1,-2,False,
3676,74201,1,-1,False,
3677,74219,1,0,True,4
3678,74231,1,1,False,
3679,74279,1,2,False,
3680,74297,-1,1,False,
3681,74357,-1,0,True,2
3682,74363,-1,-1,False,
3683,74381,1,0,True,70
3684,74411,1,1,False,
3685,74441,1,2,False,
3686,74453,-1,1,False,
3687,74471,1,2,False,
3688,74489,1,3,False,
3689,74507,-1,2,False,
3690,74531,1,3,False,
3691,74561,1,4,False,
3692,74567,-1,3,False,
3693,74573,-1,2,False,
3694,74597,-1,1,False,
3695,74609,1,2,False,
3696,74687,-1,1,False,
3697,74699,1,2,False,
3698,74717,-1,1,False,
3699,74729,1,2,False,
3700,74747,-1,1,False,
3701,74759,1,2,False,
3702,74771,1,3,False,
3703,74831,1,4,False,
3704,74843,-1,3,False,
3705,74861,1,4,False,
3706,74873,-1,3,False,
3707,74891,1,4,False,
3708,74897,-1,3,False,
3709,74903,-1,2,False,
3710,74933,-1,1,False,
3711,75011,1,2,False,
3712,75017,-1,1,False,
3713,75029,1,2,False,
3714,75041,1,3,False,
3715,75083,-1,2,False,
3716,75149,1,3,False,
3717,75161,1,4,False,
3718,75167,-1,3,False,
3719,75209,1,4,False,
3720,75227,-1,3,False,
3721,75239,1,4,False,
3722,75269,1,5,False,
3723,75323,-1,4,False,
3724,75329,1,5,False,
3725,75347,-1,4,False,
3726,75353,-1,3,False,
3727,75377,-1,2,False,
3728,75389,1,3,False,
3729,75401,1,4,False,
3730,75407,-1,3,False,
3731,75431,1,4,False,
3732,75437,-1,3,False,
3733,75479,1,4,False,
3734,75503,-1,3,False,
3735,75521,1,4,False,
3736,75527,-1,3,False,
3737,75533,-1,2,False,
3738,75539,1,3,False,
3739,75557,-1,2,False,
3740,75611,1,3,False,
3741,75617,-1,2,False,
3742,75629,1,3,False,
3743,75641,1,4,False,
3744,75653,-1,3,False,
3745,75659,1,4,False,
3746,75683,-1,3,False,
3747,75689,1,4,False,
3748,75707,-1,3,False,
3749,75731,1,4,False,
3750,75743,-1,3,False,
3751,75767,-1,2,False,
3752,75773,-1,1,False,
3753,75797,-1,0,True,2
3754,75821,1,1,False,
3755,75833,-1,0,True,24
3756,75869,1,1,False,
3757,75941,1,2,False,
3758,75983,-1,1,False,
3759,75989,1,2,False,
3760,76001,1,3,False,
3761,76031,1,4,False,
3762,76079,1,5,False,
3763,76091,1,6,False,
3764,76103,-1,5,False,
3765,76157,-1,4,False,
3766,76163,-1,3,False,
3767,76253,-1,2,False,
3768,76259,1,3,False,
3769,76283,-1,2,False,
3770,76289,1,3,False,
3771,76343,-1,2,False,
3772,76367,-1,1,False,
3773,76379,1,2,False,
3774,76403,-1,1,False,
3775,76421,1,2,False,
3776,76463,-1,1,False,
3777,76481,1,2,False,
3778,76487,-1,1,False,
3779,76493,-1,0,True,10
3780,76511,1,1,False,
3781,76541,1,2,False,
3782,76607,-1,1,False,
3783,76631,1,2,False,
3784,76649,1,3,False,
3785,76667,-1,2,False,
3786,76673,-1,1,False,
3787,76679,1,2,False,
3788,76697,-1,1,False,
3789,76733,-1,0,True,2
3790,76757,-1,-1,False,
3791,76781,1,0,True,2
3792,76829,1,1,False,
3793,76847,-1,0,True,2
3794,76871,1,1,False,
3795,76883,-1,0,True,6
3796,76907,-1,-1,False,
3797,76913,-1,-2,False,
3798,76919,1,-1,False,
3799,76943,-1,-2,False,
3800,76949,1,-1,False,
3801,76961,1,0,True,2
3802,76991,1,1,False,
3803,77003,-1,0,True,10
3804,77069,1,1,False,
3805,77081,1,2,False,
3806,77093,-1,1,False,
3807,77141,1,2,False,
3808,77153,-1,1,False,
3809,77171,1,2,False,
3810,77201,1,3,False,
3811,77213,-1,2,False,
3812,77237,-1,1,False,
3813,77243,-1,0,True,72
3814,77249,1,1,False,
3815,77261,1,2,False,
3816,77267,-1,1,False,
3817,77279,1,2,False,
3818,77291,1,3,False,
3819,77339,1,4,False,
3820,77351,1,5,False,
3821,77369,1,6,False,
3822,77417,-1,5,False,
3823,77447,-1,4,False,
3824,77471,1,5,False,
3825,77477,-1,4,False,
3826,77489,1,5,False,
3827,77513,-1,4,False,
3828,77543,-1,3,False,
3829,77549,1,4,False,
3830,77573,-1,3,False,
3831,77591,1,4,False,
3832,77621,1,5,False,
3833,77681,1,6,False,
3834,77687,-1,5,False,
3835,77699,1,6,False,
3836,77711,1,7,False,
3837,77723,-1,6,False,
3838,77747,-1,5,False,
3839,77783,-1,4,False,
3840,77801,1,5,False,
3841,77813,-1,4,False,
3842,77849,1,5,False,
3843,77867,-1,4,False,
3844,77933,-1,3,False,
3845,77951,1,4,False,
3846,77969,1,5,False,
3847,77999,1,6,False,
3848,78017,-1,5,False,
3849,78041,1,6,False,
3850,78059,1,7,False,
3851,78101,1,8,False,
3852,78137,-1,7,False,
3853,78167,-1,6,False,
3854,78173,-1,5,False,
3855,78179,1,6,False,
3856,78191,1,7,False,
3857,78203,-1,6,False,
3858,78233,-1,5,False,
