n,prime,chi5,S_n,is_tie,gap_to_next_tie
1998,37987,-1,-36,False,
1999,37993,-1,-37,False,
2000,38011,1,-36,False,
2001,38047,-1,-37,False,
2002,38053,-1,-38,False,
2003,38083,-1,-39,False,
2004,38113,-1,-40,False,
2005,38119,1,-39,False,
2006,38149,1,-38,False,
2007,38167,-1,-39,False,
2008,38197,-1,-40,False,
2009,38239,1,-39,False,
2010,38281,1,-38,False,
2011,38287,-1,-39,False,
2012,38299,1,-38,False,
2013,38317,-1,-39,False,
2014,38329,1,-38,False,
2015,38371,1,-37,False,
2016,38377,-1,-38,False,
2017,38431,1,-37,False,
2018,38449,1,-36,False,
2019,38461,1,-35,False,
2020,38557,-1,-36,False,
2021,38569,1,-35,False,
2022,38593,-1,-36,False,
2023,38611,1,-35,False,
2024,38629,1,-34,False,
2025,38653,-1,-35,False,
2026,38671,1,-34,False,
2027,38677,-1,-35,False,
2028,38707,-1,-36,False,
2029,38713,-1,-37,False,
2030,38737,-1,-38,False,
2031,38749,1,-37,False,
2032,38767,-1,-38,False,
2033,38791,1,-37,False,
2034,38803,-1,-38,False,
2035,38821,1,-37,False,
2036,38833,-1,-38,False,
2037,38839,1,-37,False,
2038,38851,1,-36,False,
2039,38917,-1,-37,False,
2040,38923,-1,-38,False,
2041,38953,-1,-39,False,
2042,38959,1,-38,False,
2043,38971,1,-37,False,
2044,38977,-1,-38,False,
2045,39019,1,-37,False,
2046,39043,-1,-38,False,
2047,39079,1,-37,False,
2048,39097,-1,-38,False,
2049,39103,-1,-39,False,
2050,39133,-1,-40,False,
2051,39139,1,-39,False,
2052,39157,-1,-40,False,
2053,39163,-1,-41,False,
2054,39181,1,-40,False,
2055,39199,1,-39,False,
2056,39217,-1,-40,False,
2057,39229,1,-39,False,
2058,39241,1,-38,False,
2059,39301,1,-37,False,
2060,39313,-1,-38,False,
2061,39343,-1,-39,False,
2062,39367,-1,-40,False,
2063,39373,-1,-41,False,
2064,39397,-1,-42,False,
2065,39409,1,-41,False,
2066,39439,1,-40,False,
2067,39451,1,-39,False,
2068,39499,1,-38,False,
2069,39511,1,-37,False,
2070,39541,1,-36,False,
2071,39607,-1,-37,False,
2072,39619,1,-36,False,
2073,39631,1,-35,False,
2074,39667,-1,-36,False,
2075,39679,1,-35,False,
2076,39703,-1,-36,False,
2077,39709,1,-35,False,
2078,39727,-1,-36,False,
2079,39733,-1,-37,False,
2080,39769,1,-36,False,
2081,39799,1,-35,False,
2082,39829,1,-34,False,
2083,39841,1,-33,False,
2084,39847,-1,-34,False,
2085,39877,-1,-35,False,
2086,39883,-1,-36,False,
2087,39901,1,-35,False,
2088,39937,-1,-36,False,
2089,39979,1,-35,False,
2090,40009,1,-34,False,
2091,40039,1,-33,False,
2092,40063,-1,-34,False,
2093,40087,-1,-35,False,
2094,40093,-1,-36,False,
2095,40099,1,-35,False,
2096,40111,1,-34,False,
2097,40123,-1,-35,False,
2098,40129,1,-34,False,
2099,40153,-1,-35,False,
2100,40177,-1,-36,False,
2101,40189,1,-35,False,
2102,40213,-1,-36,False,
2103,40231,1,-35,False,
2104,40237,-1,-36,False,
2105,40351,1,-35,False,
2106,40357,-1,-36,False,
2107,40387,-1,-37,False,
2108,40423,-1,-38,False,
2109,40429,1,-37,False,
2110,40459,1,-36,False,
2111,40471,1,-35,False,
2112,40483,-1,-36,False,
2113,40507,-1,-37,False,
2114,40519,1,-36,False,
2115,40531,1,-35,False,
2116,40543,-1,-36,False,
2117,40591,1,-35,False,
2118,40597,-1,-36,False,
2119,40609,1,-35,False,
2120,40627,-1,-36,False,
2121,40639,1,-35,False,
2122,40693,-1,-36,False,
2123,40699,1,-35,False,
2124,40759,1,-34,False,
2125,40771,1,-33,False,
2126,40801,1,-32,False,
2127,40813,-1,-33,False,
2128,40819,1,-32,False,
2129,40849,1,-31,False,
2130,40867,-1,-32,False,
2131,40879,1,-31,False,
2132,40897,-1,-32,False,
2133,40903,-1,-33,False,
2134,40927,-1,-34,False,
2135,40933,-1,-35,False,
2136,40939,1,-34,False,
2137,40993,-1,-35,False,
2138,41011,1,-34,False,
2139,41017,-1,-35,False,
2140,41023,-1,-36,False,
2141,41047,-1,-37,False,
2142,41077,-1,-38,False,
2143,41113,-1,-39,False,
2144,41131,1,-38,False,
2145,41143,-1,-39,False,
2146,41149,1,-38,False,
2147,41161,1,-37,False,
2148,41179,1,-36,False,
2149,41203,-1,-37,False,
2150,41221,1,-36,False,
2151,41227,-1,-37,False,
2152,41233,-1,-38,False,
2153,41257,-1,-39,False,
2154,41263,-1,-40,False,
2155,41269,1,-39,False,
2156,41281,1,-38,False,
2157,41299,1,-37,False,
2158,41341,1,-36,False,
2159,41389,1,-35,False,
2160,41413,-1,-36,False,
2161,41443,-1,-37,False,
2162,41467,-1,-38,False,
2163,41479,1,-37,False,
2164,41491,1,-36,False,
2165,41521,1,-35,False,
2166,41539,1,-34,False,
2167,41593,-1,-35,False,
2168,41611,1,-34,False,
2169,41617,-1,-35,False,
2170,41641,1,-34,False,
2171,41647,-1,-35,False,
2172,41659,1,-34,False,
2173,41719,1,-33,False,
2174,41737,-1,-34,False,
2175,41761,1,-33,False,
2176,41809,1,-32,False,
2177,41851,1,-31,False,
2178,41863,-1,-32,False,
2179,41887,-1,-33,False,
2180,41893,-1,-34,False,
2181,41911,1,-33,False,
2182,41941,1,-32,False,
2183,41947,-1,-33,False,
2184,41953,-1,-34,False,
2185,41959,1,-33,False,
2186,41983,-1,-34,False,
2187,42013,-1,-35,False,
2188,42019,1,-34,False,
2189,42043,-1,-35,False,
2190,42061,1,-34,False,
2191,42073,-1,-35,False,
2192,42139,1,-34,False,
2193,42157,-1,-35,False,
2194,42169,1,-34,False,
2195,42181,1,-33,False,
2196,42187,-1,-34,False,
2197,42193,-1,-35,False,
2198,42223,-1,-36,False,
2199,42283,-1,-37,False,
2200,42307,-1,-38,False,
2201,42331,1,-37,False,
2202,42337,-1,-38,False,
2203,42349,1,-37,False,
2204,42373,-1,-38,False,
2205,42379,1,-37,False,
2206,42391,1,-36,False,
2207,42397,-1,-37,False,
2208,42403,-1,-38,False,
2209,42409,1,-37,False,
2210,42433,-1,-38,False,
2211,42451,1,-37,False,
2212,42457,-1,-38,False,
2213,42463,-1,-39,False,
2214,42487,-1,-40,False,
2215,42499,1,-39,False,
2216,42571,1,-38,False,
2217,42577,-1,-39,False,
2218,42589,1,-38,False,
2219,42643,-1,-39,False,
2220,42649,1,-38,False,
2221,42667,-1,-39,False,
2222,42697,-1,-40,False,
2223,42703,-1,-41,False,
2224,42709,1,-40,False,
2225,42727,-1,-41,False,
2226,42751,1,-40,False,
2227,42787,-1,-41,False,
2228,42793,-1,-42,False,
2229,42829,1,-41,False,
2230,42841,1,-40,False,
2231,42853,-1,-41,False,
2232,42859,1,-40,False,
2233,42901,1,-39,False,
2234,42937,-1,-40,False,
2235,42943,-1,-41,False,
2236,42961,1,-40,False,
2237,42967,-1,-41,False,
2238,42979,1,-40,False,
2239,43003,-1,-41,False,
2240,43051,1,-40,False,
2241,43063,-1,-41,False,
2242,43093,-1,-42,False,
2243,43117,-1,-43,False,
2244,43159,1,-42,False,
2245,43177,-1,-43,False,
2246,43189,1,-42,False,
2247,43201,1,-41,False,
2248,43207,-1,-42,False,
2249,43237,-1,-43,False,
2250,43261,1,-42,False,
2251,43291,1,-41,False,
2252,43321,1,-40,False,
2253,43399,1,-39,False,
2254,43411,1,-38,False,
2255,43441,1,-37,False,
2256,43543,-1,-38,False,
2257,43573,-1,-39,False,
2258,43579,1,-38,False,
2259,43591,1,-37,False,
2260,43597,-1,-38,False,
2261,43609,1,-37,False,
2262,43627,-1,-38,False,
2263,43633,-1,-39,False,
2264,43651,1,-38,False,
2265,43669,1,-37,False,
2266,43711,1,-36,False,
2267,43717,-1,-37,False,
2268,43753,-1,-38,False,
2269,43759,1,-37,False,
2270,43777,-1,-38,False,
2271,43783,-1,-39,False,
2272,43789,1,-38,False,
2273,43801,1,-37,False,
2274,43867,-1,-38,False,
2275,43891,1,-37,False,
2276,43933,-1,-38,False,
2277,43951,1,-37,False,
2278,43963,-1,-38,False,
2279,43969,1,-37,False,
2280,43987,-1,-38,False,
2281,44017,-1,-39,False,
2282,44029,1,-38,False,
2283,44041,1,-37,False,
2284,44053,-1,-38,False,
2285,44059,1,-37,False,
2286,44071,1,-36,False,
2287,44089,1,-35,False,
2288,44101,1,-34,False,
2289,44119,1,-33,False,
2290,44131,1,-32,False,
2291,44179,1,-31,False,
2292,44203,-1,-32,False,
2293,44221,1,-31,False,
2294,44257,-1,-32,False,
2295,44263,-1,-33,False,
2296,44269,1,-32,False,
2297,44281,1,-31,False,
2298,44293,-1,-32,False,
2299,44371,1,-31,False,
2300,44383,-1,-32,False,
2301,44389,1,-31,False,
2302,44449,1,-30,False,
2303,44491,1,-29,False,
2304,44497,-1,-30,False,
2305,44533,-1,-31,False,
2306,44563,-1,-32,False,
2307,44587,-1,-33,False,
2308,44617,-1,-34,False,
2309,44623,-1,-35,False,
2310,44641,1,-34,False,
2311,44647,-1,-35,False,
2312,44683,-1,-36,False,
2313,44701,1,-35,False,
2314,44773,-1,-36,False,
2315,44797,-1,-37,False,
2316,44809,1,-36,False,
2317,44839,1,-35,False,
2318,44851,1,-34,False,
2319,44887,-1,-35,False,
2320,44893,-1,-36,False,
2321,44917,-1,-37,False,
2322,44953,-1,-38,False,
2323,44959,1,-37,False,
2324,44971,1,-36,False,
2325,44983,-1,-37,False,
2326,45007,-1,-38,False,
2327,45013,-1,-39,False,
2328,45061,1,-38,False,
2329,45121,1,-37,False,
2330,45127,-1,-38,False,
2331,45139,1,-37,False,
2332,45181,1,-36,False,
2333,45247,-1,-37,False,
2334,45259,1,-36,False,
2335,45289,1,-35,False,
2336,45307,-1,-36,False,
2337,45319,1,-35,False,
2338,45337,-1,-36,False,
2339,45343,-1,-37,False,
2340,45361,1,-36,False,
2341,45403,-1,-37,False,
2342,45427,-1,-38,False,
2343,45433,-1,-39,False,
2344,45439,1,-38,False,
2345,45481,1,-37,False,
2346,45523,-1,-38,False,
2347,45541,1,-37,False,
2348,45553,-1,-38,False,
2349,45589,1,-37,False,
2350,45613,-1,-38,False,
2351,45631,1,-37,False,
2352,45667,-1,-38,False,
2353,45673,-1,-39,False,
2354,45691,1,-38,False,
2355,45697,-1,-39,False,
2356,45751,1,-38,False,
2357,45757,-1,-39,False,
2358,45763,-1,-40,False,
2359,45817,-1,-41,False,
2360,45823,-1,-42,False,
2361,45841,1,-41,False,
2362,45853,-1,-42,False,
2363,45943,-1,-43,False,
2364,45949,1,-42,False,
2365,45979,1,-41,False,
2366,46021,1,-40,False,
2367,46027,-1,-41,False,
2368,46051,1,-40,False,
2369,46093,-1,-41,False,
2370,46099,1,-40,False,
2371,46141,1,-39,False,
2372,46147,-1,-40,False,
2373,46153,-1,-41,False,
2374,46171,1,-40,False,
2375,46183,-1,-41,False,
2376,46219,1,-40,False,
2377,46237,-1,-41,False,
2378,46261,1,-40,False,
2379,46273,-1,-41,False,
2380,46279,1,-40,False,
2381,46309,1,-39,False,
2382,46327,-1,-40,False,
2383,46351,1,-39,False,
2384,46381,1,-38,False,
2385,46399,1,-37,False,
2386,46411,1,-36,False,
2387,46441,1,-35,False,
2388,46447,-1,-36,False,
2389,46471,1,-35,False,
2390,46477,-1,-36,False,
2391,46489,1,-35,False,
2392,46507,-1,-36,False,
2393,46549,1,-35,False,
2394,46567,-1,-36,False,
2395,46573,-1,-37,False,
2396,46591,1,-36,False,
2397,46633,-1,-37,False,
2398,46639,1,-36,False,
2399,46663,-1,-37,False,
2400,46681,1,-36,False,
2401,46687,-1,-37,False,
2402,46723,-1,-38,False,
2403,46747,-1,-39,False,
2404,46771,1,-38,False,
2405,46807,-1,-39,False,
2406,46819,1,-38,False,
2407,46831,1,-37,False,
2408,46861,1,-36,False,
2409,46867,-1,-37,False,
2410,46933,-1,-38,False,
2411,46957,-1,-39,False,
2412,46993,-1,-40,False,
2413,47017,-1,-41,False,
2414,47041,1,-40,False,
2415,47059,1,-39,False,
2416,47119,1,-38,False,
2417,47137,-1,-39,False,
2418,47143,-1,-40,False,
2419,47149,1,-39,False,
2420,47161,1,-38,False,
2421,47221,1,-37,False,
2422,47251,1,-36,False,
2423,47269,1,-35,False,
2424,47287,-1,-36,False,
2425,47293,-1,-37,False,
2426,47317,-1,-38,False,
2427,47353,-1,-39,False,
2428,47389,1,-38,False,
2429,47407,-1,-39,False,
2430,47419,1,-38,False,
2431,47431,1,-37,False,
2432,47491,1,-36,False,
2433,47497,-1,-37,False,
2434,47521,1,-36,False,
2435,47527,-1,-37,False,
2436,47533,-1,-38,False,
2437,47563,-1,-39,False,
2438,47569,1,-38,False,
2439,47581,1,-37,False,
2440,47599,1,-36,False,
2441,47623,-1,-37,False,
2442,47629,1,-36,False,
2443,47653,-1,-37,False,
2444,47659,1,-36,False,
2445,47701,1,-35,False,
2446,47713,-1,-36,False,
2447,47737,-1,-37,False,
2448,47743,-1,-38,False,
2449,47779,1,-37,False,
2450,47791,1,-36,False,
2451,47797,-1,-37,False,
2452,47809,1,-36,False,
2453,47857,-1,-37,False,
2454,47869,1,-36,False,
2455,47881,1,-35,False,
2456,47911,1,-34,False,
2457,47917,-1,-35,False,
2458,47947,-1,-36,False,
2459,47977,-1,-37,False,
2460,48049,1,-36,False,
2461,48073,-1,-37,False,
2462,48079,1,-36,False,
2463,48091,1,-35,False,
2464,48109,1,-34,False,
2465,48121,1,-33,False,
2466,48157,-1,-34,False,
2467,48163,-1,-35,False,
2468,48187,-1,-36,False,
2469,48193,-1,-37,False,
2470,48247,-1,-38,False,
2471,48259,1,-37,False,
2472,48271,1,-36,False,
2473,48313,-1,-37,False,
2474,48337,-1,-38,False,
2475,48397,-1,-39,False,
2476,48409,1,-38,False,
2477,48463,-1,-39,False,
2478,48481,1,-38,False,
2479,48487,-1,-39,False,
2480,48523,-1,-40,False,
2481,48541,1,-39,False,
2482,48571,1,-38,False,
2483,48589,1,-37,False,
2484,48619,1,-36,False,
2485,48649,1,-35,False,
2486,48661,1,-34,False,
2487,48673,-1,-35,False,
2488,48679,1,-34,False,
2489,48733,-1,-35,False,
2490,48751,1,-34,False,
2491,48757,-1,-35,False,
2492,48781,1,-34,False,
2493,48787,-1,-35,False,
2494,48799,1,-34,False,
2495,48817,-1,-35,False,
2496,48823,-1,-36,False,
2497,48847,-1,-37,False,
2498,48859,1,-36,False,
2499,48871,1,-35,False,
2500,48883,-1,-36,False,
2501,48889,1,-35,False,
2502,48907,-1,-36,False,
2503,48973,-1,-37,False,
2504,48991,1,-36,False,
2505,49003,-1,-37,False,
2506,49009,1,-36,False,
2507,49033,-1,-37,False,
2508,49057,-1,-38,False,
2509,49069,1,-37,False,
2510,49081,1,-36,False,
2511,49117,-1,-37,False,
2512,49123,-1,-38,False,
2513,49171,1,-37,False,
2514,49177,-1,-38,False,
2515,49201,1,-37,False,
2516,49207,-1,-38,False,
2517,49261,1,-37,False,
2518,49279,1,-36,False,
2519,49297,-1,-37,False,
2520,49333,-1,-38,False,
2521,49339,1,-37,False,
2522,49363,-1,-38,False,
2523,49369,1,-37,False,
2524,49393,-1,-38,False,
2525,49411,1,-37,False,
2526,49417,-1,-38,False,
2527,49429,1,-37,False,
2528,49459,1,-36,False,
2529,49477,-1,-37,False,
2530,49531,1,-36,False,
2531,49537,-1,-37,False,
2532,49549,1,-36,False,
2533,49597,-1,-37,False,
2534,49603,-1,-38,False,
2535,49627,-1,-39,False,
2536,49633,-1,-40,False,
2537,49639,1,-39,False,
2538,49663,-1,-40,False,
2539,49669,1,-39,False,
2540,49681,1,-38,False,
2541,49711,1,-37,False,
2542,49741,1,-36,False,
2543,49747,-1,-37,False,
2544,49783,-1,-38,False,
2545,49789,1,-37,False,
2546,49801,1,-36,False,
2547,49807,-1,-37,False,
2548,49831,1,-36,False,
2549,49843,-1,-37,False,
2550,49891,1,-36,False,
2551,49921,1,-35,False,
2552,49927,-1,-36,False,
2553,49939,1,-35,False,
2554,49957,-1,-36,False,
2555,49993,-1,-37,False,
2556,49999,1,-36,False,
2557,50023,-1,-37,False,
2558,50047,-1,-38,False,
2559,50053,-1,-39,False,
2560,50077,-1,-40,False,
2561,50101,1,-39,False,
2562,50119,1,-38,False,
2563,50131,1,-37,False,
2564,50221,1,-36,False,
2565,50227,-1,-37,False,
2566,50263,-1,-38,False,
2567,50287,-1,-39,False,
2568,50311,1,-38,False,
2569,50329,1,-37,False,
2570,50341,1,-36,False,
2571,50359,1,-35,False,
2572,50377,-1,-36,False,
2573,50383,-1,-37,False,
2574,50461,1,-36,False,
2575,50497,-1,-37,False,
2576,50503,-1,-38,False,
2577,50527,-1,-39,False,
2578,50539,1,-38,False,
2579,50551,1,-37,False,
2580,50581,1,-36,False,
2581,50587,-1,-37,False,
2582,50593,-1,-38,False,
2583,50599,1,-37,False,
2584,50647,-1,-38,False,
2585,50671,1,-37,False,
2586,50683,-1,-38,False,
2587,50707,-1,-39,False,
2588,50767,-1,-40,False,
2589,50773,-1,-41,False,
2590,50821,1,-40,False,
2591,50833,-1,-41,False,
2592,50839,1,-40,False,
2593,50857,-1,-41,False,
2594,50893,-1,-42,False,
2595,50923,-1,-43,False,
2596,50929,1,-42,False,
2597,50971,1,-41,False,
2598,50989,1,-40,False,
2599,51001,1,-39,False,
2600,51031,1,-38,False,
2601,51043,-1,-39,False,
2602,51061,1,-38,False,
2603,51109,1,-37,False,
2604,51133,-1,-38,False,
2605,51151,1,-37,False,
2606,51157,-1,-38,False,
2607,51169,1,-37,False,
2608,51193,-1,-38,False,
2609,51199,1,-37,False,
2610,51217,-1,-38,False,
2611,51229,1,-37,False,
2612,51241,1,-36,False,
2613,51283,-1,-37,False,
2614,51307,-1,-38,False,
2615,51343,-1,-39,False,
2616,51349,1,-38,False,
2617,51361,1,-37,False,
2618,51421,1,-36,False,
2619,51427,-1,-37,False,
2620,51439,1,-36,False,
2621,51481,1,-35,False,
2622,51487,-1,-36,False,
2623,51511,1,-35,False,
2624,51517,-1,-36,False,
2625,51577,-1,-37,False,
2626,51607,-1,-38,False,
2627,51613,-1,-39,False,
2628,51631,1,-38,False,
2629,51637,-1,-39,False,
2630,51673,-1,-40,False,
2631,51679,1,-39,False,
2632,51691,1,-38,False,
2633,51721,1,-37,False,
2634,51769,1,-36,False,
2635,51787,-1,-37,False,
2636,51817,-1,-38,False,
2637,51829,1,-37,False,
2638,51853,-1,-38,False,
2639,51859,1,-37,False,
2640,51871,1,-36,False,
2641,51907,-1,-37,False,
2642,51913,-1,-38,False,
2643,51949,1,-37,False,
2644,51973,-1,-38,False,
2645,51991,1,-37,False,
2646,52009,1,-36,False,
2647,52021,1,-35,False,
2648,52027,-1,-36,False,
2649,52051,1,-35,False,
2650,52057,-1,-36,False,
2651,52069,1,-35,False,
2652,52081,1,-34,False,
2653,52147,-1,-35,False,
2654,52153,-1,-36,False,
2655,52177,-1,-37,False,
2656,52183,-1,-38,False,
2657,52189,1,-37,False,
2658,52201,1,-36,False,
2659,52237,-1,-37,False,
2660,52249,1,-36,False,
2661,52267,-1,-37,False,
2662,52291,1,-36,False,
2663,52321,1,-35,False,
2664,52363,-1,-36,False,
2665,52369,1,-35,False,
2666,52387,-1,-36,False,
2667,52453,-1,-37,False,
2668,52489,1,-36,False,
2669,52501,1,-35,False,
2670,52543,-1,-36,False,
2671,52561,1,-35,False,
2672,52567,-1,-36,False,
2673,52579,1,-35,False,
2674,52609,1,-34,False,
2675,52627,-1,-35,False,
2676,52639,1,-34,False,
2677,52711,1,-33,False,
2678,52747,-1,-34,False,
2679,52783,-1,-35,False,
2680,52807,-1,-36,False,
2681,52813,-1,-37,False,
2682,52837,-1,-38,False,
2683,52861,1,-37,False,
2684,52879,1,-36,False,
2685,52903,-1,-37,False,
2686,52951,1,-36,False,
2687,52957,-1,-37,False,
2688,52963,-1,-38,False,
2689,52981,1,-37,False,
2690,52999,1,-36,False,
2691,53017,-1,-37,False,
2692,53047,-1,-38,False,
2693,53077,-1,-39,False,
2694,53089,1,-38,False,
2695,53101,1,-37,False,
2696,53113,-1,-38,False,
2697,53149,1,-37,False,
2698,53161,1,-36,False,
2699,53173,-1,-37,False,
2700,53197,-1,-38,False,
2701,53233,-1,-39,False,
2702,53239,1,-38,False,
2703,53269,1,-37,False,
2704,53281,1,-36,False,
2705,53299,1,-35,False,
2706,53323,-1,-36,False,
2707,53353,-1,-37,False,
2708,53359,1,-36,False,
2709,53377,-1,-37,False,
2710,53401,1,-36,False,
2711,53407,-1,-37,False,
2712,53419,1,-36,False,
2713,53437,-1,-37,False,
2714,53479,1,-36,False,
2715,53503,-1,-37,False,
2716,53527,-1,-38,False,
2717,53551,1,-37,False,
2718,53569,1,-36,False,
2719,53593,-1,-37,False,
2720,53611,1,-36,False,
2721,53617,-1,-37,False,
2722,53623,-1,-38,False,
2723,53629,1,-37,False,
2724,53653,-1,-38,False,
2725,53719,1,-37,False,
2726,53731,1,-36,False,
2727,53773,-1,-37,False,
2728,53791,1,-36,False,
2729,53857,-1,-37,False,
2730,53881,1,-36,False,
2731,53887,-1,-37,False,
2732,53899,1,-36,False,
2733,53917,-1,-37,False,
2734,53923,-1,-38,False,
2735,53959,1,-37,False,
2736,54001,1,-36,False,
2737,54013,-1,-37,False,
2738,54037,-1,-38,False,
2739,54049,1,-37,False,
2740,54091,1,-36,False,
2741,54121,1,-35,False,
2742,54133,-1,-36,False,
2743,54139,1,-35,False,
2744,54151,1,-34,False,
2745,54163,-1,-35,False,
2746,54181,1,-34,False,
2747,54193,-1,-35,False,
2748,54217,-1,-36,False,
2749,54277,-1,-37,False,
2750,54319,1,-36,False,
2751,54331,1,-35,False,
2752,54361,1,-34,False,
2753,54367,-1,-35,False,
2754,54403,-1,-36,False,
2755,54409,1,-35,False,
2756,54421,1,-34,False,
2757,54469,1,-33,False,
2758,54493,-1,-34,False,
2759,54499,1,-33,False,
2760,54517,-1,-34,False,
2761,54541,1,-33,False,
2762,54547,-1,-34,False,
2763,54559,1,-33,False,
2764,54577,-1,-34,False,
2765,54583,-1,-35,False,
2766,54601,1,-34,False,
2767,54631,1,-33,False,
2768,54667,-1,-34,False,
2769,54673,-1,-35,False,
2770,54679,1,-34,False,
2771,54709,1,-33,False,
2772,54721,1,-32,False,
2773,54727,-1,-33,False,
2774,54751,1,-32,False,
2775,54787,-1,-33,False,
2776,54799,1,-32,False,
2777,54829,1,-31,False,
2778,54877,-1,-32,False,
2779,54907,-1,-33,False,
2780,54919,1,-32,False,
2781,54949,1,-31,False,
2782,54973,-1,-32,False,
2783,54979,1,-31,False,
2784,55009,1,-30,False,
2785,55021,1,-29,False,
2786,55051,1,-28,False,
2787,55057,-1,-29,False,
2788,55117,-1,-30,False,
2789,55147,-1,-31,False,
2790,55171,1,-30,False,
2791,55201,1,-29,False,
2792,55207,-1,-30,False,
2793,55213,-1,-31,False,
2794,55219,1,-30,False,
2795,55243,-1,-31,False,
2796,55249,1,-30,False,
2797,55291,1,-29,False,
2798,55333,-1,-30,False,
2799,55339,1,-29,False,
2800,55351,1,-28,False,
2801,55381,1,-27,False,
2802,55399,1,-26,False,
2803,55411,1,-25,False,
2804,55441,1,-24,False,
2805,55501,1,-23,False,
2806,55579,1,-22,False,
2807,55603,-1,-23,False,
2808,55609,1,-22,False,
2809,55621,1,-21,False,
2810,55633,-1,-22,False,
2811,55639,1,-21,False,
2812,55663,-1,-22,False,
2813,55681,1,-21,False,
2814,55711,1,-20,False,
2815,55717,-1,-21,False,
2816,55807,-1,-22,False,
2817,55813,-1,-23,False,
2818,55819,1,-22,False,
2819,55837,-1,-23,False,
2820,55843,-1,-24,False,
2821,55849,1,-23,False,
2822,55897,-1,-24,False,
2823,55903,-1,-25,False,
2824,55921,1,-24,False,
2825,55927,-1,-25,False,
2826,55933,-1,-26,False,
2827,55987,-1,-27,False,
2828,56041,1,-26,False,
2829,56053,-1,-27,False,
2830,56101,1,-26,False,
2831,56113,-1,-27,False,
2832,56131,1,-26,False,
2833,56149,1,-25,False,
2834,56167,-1,-26,False,
2835,56179,1,-25,False,
2836,56197,-1,-26,False,
2837,56209,1,-25,False,
2838,56239,1,-24,False,
2839,56263,-1,-25,False,
2840,56269,1,-24,False,
2841,56299,1,-23,False,
2842,56311,1,-22,False,
2843,56359,1,-21,False,
2844,56377,-1,-22,False,
2845,56383,-1,-23,False,
2846,56401,1,-22,False,
2847,56431,1,-21,False,
2848,56437,-1,-22,False,
2849,56443,-1,-23,False,
2850,56467,-1,-24,False,
2851,56473,-1,-25,False,
2852,56479,1,-24,False,
2853,56503,-1,-25,False,
2854,56509,1,-24,False,
2855,56527,-1,-25,False,
2856,56533,-1,-26,False,
2857,56569,1,-25,False,
2858,56599,1,-24,False,
2859,56611,1,-23,False,
2860,56629,1,-22,False,
2861,56659,1,-21,False,
2862,56671,1,-20,False,
2863,56701,1,-19,False,
2864,56713,-1,-20,False,
2865,56731,1,-19,False,
2866,56737,-1,-20,False,
2867,56767,-1,-21,False,
2868,56773,-1,-22,False,
2869,56779,1,-21,False,
2870,56809,1,-20,False,
2871,56821,1,-19,False,
2872,56827,-1,-20,False,
2873,56857,-1,-21,False,
2874,56893,-1,-22,False,
2875,56911,1,-21,False,
2876,56923,-1,-22,False,
2877,56929,1,-21,False,
2878,56941,1,-20,False,
2879,56983,-1,-21,False,
2880,56989,1,-20,False,
2881,57037,-1,-21,False,
2882,57073,-1,-22,False,
2883,57097,-1,-23,False,
2884,57139,1,-22,False,
2885,57163,-1,-23,False,
2886,57193,-1,-24,False,
2887,57223,-1,-25,False,
2888,57241,1,-24,False,
2889,57259,1,-23,False,
2890,57271,1,-22,False,
2891,57283,-1,-23,False,
2892,57301,1,-22,False,
2893,57331,1,-21,False,
2894,57349,1,-20,False,
2895,57367,-1,-21,False,
2896,57373,-1,-22,False,
2897,57397,-1,-23,False,
2898,57427,-1,-24,False,
2899,57457,-1,-25,False,
2900,57487,-1,-26,False,
2901,57493,-1,-27,False,
2902,57529,1,-26,False,
2903,57559,1,-25,False,
2904,57571,1,-24,False,
2905,57601,1,-23,False,
2906,57637,-1,-24,False,
2907,57649,1,-23,False,
2908,57667,-1,-24,False,
2909,57679,1,-23,False,
2910,57697,-1,-24,False,
2911,57709,1,-23,False,
2912,57727,-1,-24,False,
2913,57751,1,-23,False,
2914,57781,1,-22,False,
2915,57787,-1,-23,False,
2916,57793,-1,-24,False,
2917,57829,1,-23,False,
2918,57847,-1,-24,False,
2919,57853,-1,-25,False,
2920,57859,1,-24,False,
2921,57901,1,-23,False,
2922,57943,-1,-24,False,
2923,57973,-1,-25,False,
2924,57991,1,-24,False,
2925,58027,-1,-25,False,
2926,58057,-1,-26,False,
2927,58099,1,-25,False,
2928,58111,1,-24,False,
2929,58129,1,-23,False,
2930,58147,-1,-24,False,
2931,58153,-1,-25,False,
2932,58171,1,-24,False,
2933,58189,1,-23,False,
2934,58207,-1,-24,False,
2935,58231,1,-23,False,
2936,58237,-1,-24,False,
2937,58243,-1,-25,False,
2938,58309,1,-24,False,
2939,58321,1,-23,False,
2940,58363,-1,-24,False,
2941,58369,1,-23,False,
2942,58393,-1,-24,False,
2943,58411,1,-23,False,
2944,58417,-1,-24,False,
2945,58441,1,-23,False,
2946,58453,-1,-24,False,
2947,58477,-1,-25,False,
2948,58537,-1,-26,False,
2949,58543,-1,-27,False,
2950,58549,1,-26,False,
2951,58567,-1,-27,False,
2952,58573,-1,-28,False,
2953,58579,1,-27,False,
2954,58603,-1,-28,False,
2955,58657,-1,-29,False,
2956,58687,-1,-30,False,
2957,58693,-1,-31,False,
2958,58699,1,-30,False,
2959,58711,1,-29,False,
2960,58741,1,-28,False,
